datetime,site,geometry,SNOWDEPTH,SNOWDEPTH_units,datasource,SNOWDEPTH (m)
2021-04-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),39.0,in,NRCS,0.9905999999999999
2021-04-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),36.0,in,NRCS,0.9144
2021-04-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),34.0,in,NRCS,0.8635999999999999
2021-04-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),32.0,in,NRCS,0.8128
2021-04-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),31.0,in,NRCS,0.7874
2021-04-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),29.0,in,NRCS,0.7365999999999999
2021-04-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),28.0,in,NRCS,0.7111999999999999
2021-04-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),31.0,in,NRCS,0.7874
2021-04-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),30.0,in,NRCS,0.762
2021-04-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),29.0,in,NRCS,0.7365999999999999
2021-04-29 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),27.0,in,NRCS,0.6858
2021-04-30 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),25.0,in,NRCS,0.635
2021-05-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),21.0,in,NRCS,0.5334
2021-05-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),19.0,in,NRCS,0.4826
2021-05-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),15.0,in,NRCS,0.381
2021-05-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),13.0,in,NRCS,0.3302
2021-05-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),12.0,in,NRCS,0.30479999999999996
2021-05-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),9.0,in,NRCS,0.2286
2021-05-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),4.0,in,NRCS,0.1016
2021-05-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2021-05-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-05-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-05-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-05-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-05-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-05-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-05-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-05-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-05-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-05-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-05-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-05-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-05-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-05-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-05-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-05-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-05-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-05-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-05-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-05-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-05-29 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-05-30 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-05-31 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-29 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-30 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-10-31 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-11-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-11-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-11-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-11-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-11-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-11-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-11-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-11-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-11-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2021-11-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),6.0,in,NRCS,0.15239999999999998
2021-11-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),5.0,in,NRCS,0.127
2021-11-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),7.0,in,NRCS,0.17779999999999999
2021-11-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),5.0,in,NRCS,0.127
2021-11-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),4.0,in,NRCS,0.1016
2021-11-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),4.0,in,NRCS,0.1016
2021-11-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),4.0,in,NRCS,0.1016
2021-11-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),4.0,in,NRCS,0.1016
2021-11-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),3.0,in,NRCS,0.07619999999999999
2021-11-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),4.0,in,NRCS,0.1016
2021-11-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),7.0,in,NRCS,0.17779999999999999
2021-11-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),7.0,in,NRCS,0.17779999999999999
2021-11-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),6.0,in,NRCS,0.15239999999999998
2021-11-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),6.0,in,NRCS,0.15239999999999998
2021-11-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),12.0,in,NRCS,0.30479999999999996
2021-11-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),12.0,in,NRCS,0.30479999999999996
2021-11-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),11.0,in,NRCS,0.2794
2021-11-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),11.0,in,NRCS,0.2794
2021-11-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),10.0,in,NRCS,0.254
2021-11-29 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),10.0,in,NRCS,0.254
2021-11-30 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),10.0,in,NRCS,0.254
2021-12-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),10.0,in,NRCS,0.254
2021-12-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),10.0,in,NRCS,0.254
2021-12-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),10.0,in,NRCS,0.254
2021-12-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),10.0,in,NRCS,0.254
2021-12-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),10.0,in,NRCS,0.254
2021-12-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),10.0,in,NRCS,0.254
2021-12-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),11.0,in,NRCS,0.2794
2021-12-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),11.0,in,NRCS,0.2794
2021-12-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),11.0,in,NRCS,0.2794
2021-12-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),12.0,in,NRCS,0.30479999999999996
2021-12-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),15.0,in,NRCS,0.381
2021-12-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),24.0,in,NRCS,0.6095999999999999
2021-12-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),30.0,in,NRCS,0.762
2021-12-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),31.0,in,NRCS,0.7874
2021-12-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),34.0,in,NRCS,0.8635999999999999
2021-12-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),34.0,in,NRCS,0.8635999999999999
2021-12-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),39.0,in,NRCS,0.9905999999999999
2021-12-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),36.0,in,NRCS,0.9144
2021-12-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),34.0,in,NRCS,0.8635999999999999
2021-12-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),39.0,in,NRCS,0.9905999999999999
2021-12-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),37.0,in,NRCS,0.9398
2021-12-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),36.0,in,NRCS,0.9144
2021-12-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),36.0,in,NRCS,0.9144
2021-12-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),46.0,in,NRCS,1.1683999999999999
2021-12-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),48.0,in,NRCS,1.2191999999999998
2021-12-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),52.0,in,NRCS,1.3208
2021-12-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),58.0,in,NRCS,1.4731999999999998
2021-12-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),58.0,in,NRCS,1.4731999999999998
2021-12-29 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),60.0,in,NRCS,1.524
2021-12-30 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),61.0,in,NRCS,1.5493999999999999
2021-12-31 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),67.0,in,NRCS,1.7018
2022-01-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),68.0,in,NRCS,1.7271999999999998
2022-01-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),62.0,in,NRCS,1.5748
2022-01-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),61.0,in,NRCS,1.5493999999999999
2022-01-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),62.0,in,NRCS,1.5748
2022-01-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),69.0,in,NRCS,1.7526
2022-01-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),78.0,in,NRCS,1.9811999999999999
2022-01-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),75.0,in,NRCS,1.905
2022-01-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),76.0,in,NRCS,1.9304
2022-01-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),72.0,in,NRCS,1.8288
2022-01-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),70.0,in,NRCS,1.778
2022-01-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),68.0,in,NRCS,1.7271999999999998
2022-01-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),66.0,in,NRCS,1.6764
2022-01-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),66.0,in,NRCS,1.6764
2022-01-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),64.0,in,NRCS,1.6256
2022-01-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),63.0,in,NRCS,1.6001999999999998
2022-01-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),62.0,in,NRCS,1.5748
2022-01-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),61.0,in,NRCS,1.5493999999999999
2022-01-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),61.0,in,NRCS,1.5493999999999999
2022-01-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),59.0,in,NRCS,1.4986
2022-01-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),58.0,in,NRCS,1.4731999999999998
2022-01-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),64.0,in,NRCS,1.6256
2022-01-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),62.0,in,NRCS,1.5748
2022-01-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),61.0,in,NRCS,1.5493999999999999
2022-01-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),60.0,in,NRCS,1.524
2022-01-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),58.0,in,NRCS,1.4731999999999998
2022-01-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),58.0,in,NRCS,1.4731999999999998
2022-01-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),58.0,in,NRCS,1.4731999999999998
2022-01-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),58.0,in,NRCS,1.4731999999999998
2022-01-29 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),58.0,in,NRCS,1.4731999999999998
2022-01-30 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),58.0,in,NRCS,1.4731999999999998
2022-01-31 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),57.0,in,NRCS,1.4478
2022-02-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),57.0,in,NRCS,1.4478
2022-02-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),57.0,in,NRCS,1.4478
2022-02-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),57.0,in,NRCS,1.4478
2022-02-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),57.0,in,NRCS,1.4478
2022-02-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),57.0,in,NRCS,1.4478
2022-02-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),57.0,in,NRCS,1.4478
2022-02-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),57.0,in,NRCS,1.4478
2022-02-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),57.0,in,NRCS,1.4478
2022-02-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),56.0,in,NRCS,1.4223999999999999
2022-02-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),56.0,in,NRCS,1.4223999999999999
2022-02-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),55.0,in,NRCS,1.397
2022-02-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),55.0,in,NRCS,1.397
2022-02-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),54.0,in,NRCS,1.3716
2022-02-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),54.0,in,NRCS,1.3716
2022-02-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),55.0,in,NRCS,1.397
2022-02-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),56.0,in,NRCS,1.4223999999999999
2022-02-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),55.0,in,NRCS,1.397
2022-02-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),55.0,in,NRCS,1.397
2022-02-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),55.0,in,NRCS,1.397
2022-02-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),54.0,in,NRCS,1.3716
2022-02-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),53.0,in,NRCS,1.3461999999999998
2022-02-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),53.0,in,NRCS,1.3461999999999998
2022-02-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),52.0,in,NRCS,1.3208
2022-02-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),52.0,in,NRCS,1.3208
2022-02-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),55.0,in,NRCS,1.397
2022-02-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),55.0,in,NRCS,1.397
2022-02-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),55.0,in,NRCS,1.397
2022-02-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),54.0,in,NRCS,1.3716
2022-03-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),53.0,in,NRCS,1.3461999999999998
2022-03-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),52.0,in,NRCS,1.3208
2022-03-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),51.0,in,NRCS,1.2953999999999999
2022-03-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),49.0,in,NRCS,1.2446
2022-03-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),49.0,in,NRCS,1.2446
2022-03-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),49.0,in,NRCS,1.2446
2022-03-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),49.0,in,NRCS,1.2446
2022-03-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),49.0,in,NRCS,1.2446
2022-03-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),50.0,in,NRCS,1.27
2022-03-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),49.0,in,NRCS,1.2446
2022-03-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),49.0,in,NRCS,1.2446
2022-03-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),49.0,in,NRCS,1.2446
2022-03-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),49.0,in,NRCS,1.2446
2022-03-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),51.0,in,NRCS,1.2953999999999999
2022-03-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),50.0,in,NRCS,1.27
2022-03-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),54.0,in,NRCS,1.3716
2022-03-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),53.0,in,NRCS,1.3461999999999998
2022-03-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),52.0,in,NRCS,1.3208
2022-03-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),51.0,in,NRCS,1.2953999999999999
2022-03-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),51.0,in,NRCS,1.2953999999999999
2022-03-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),51.0,in,NRCS,1.2953999999999999
2022-03-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),50.0,in,NRCS,1.27
2022-03-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),49.0,in,NRCS,1.2446
2022-03-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),48.0,in,NRCS,1.2191999999999998
2022-03-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),46.0,in,NRCS,1.1683999999999999
2022-03-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),45.0,in,NRCS,1.143
2022-03-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),43.0,in,NRCS,1.0922
